Address,Latitude,Longitude,Date,ETo (mm/day),qc,Sol Rad Avg (W/sq.m),qc
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/6/2009,2.59, ,181, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/7/2009,4.23, ,303, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/8/2009,5.24, ,311, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/9/2009,5.48, ,314, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/10/2009,5.62, ,315, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/11/2009,6.13, ,296, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/12/2009,5.53, ,308, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/13/2009,5.85, ,308, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/14/2009,5.09, ,298, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/15/2009,5.4, ,301, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/16/2009,5.37, ,301, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/17/2009,5.61, ,289, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/18/2009,5.75, ,296, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/19/2009,5.92, ,294, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/20/2009,5.87, ,289, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/21/2009,5.83, ,289, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/22/2009,6.26, ,291, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/23/2009,4.92, ,285, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/24/2009,5.06, ,288, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/25/2009,5.2, ,286, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/26/2009,5.29, ,281, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/27/2009,5.24, ,278, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/28/2009,2.93, ,151, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/29/2009,5.27, ,278, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/30/2009,5.14, ,273, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/31/2009,4.92, ,273, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/1/2009,4.7, ,272, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/2/2009,5.55, ,265, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/3/2009,5.08, ,267, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/4/2009,4.96, ,260, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/5/2009,3.99, ,260, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/6/2009,4.17, ,259, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/7/2009,4.25, ,259, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/8/2009,4.46, ,257, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/9/2009,4.81, ,244, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/10/2009,4.54, ,247, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/11/2009,4.91, ,250, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/12/2009,5.08, ,198, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/13/2009,3.62, ,176, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/14/2009,2.92, ,208, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/15/2009,4.17, ,240, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/16/2009,4.07, ,236, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/17/2009,4.04, ,231, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/18/2009,4.39, ,239, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/19/2009,4.41, ,212, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/20/2009,4.78, ,233, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/21/2009,6.2, ,231, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/22/2009,5.19, ,229, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/23/2009,5.24, ,229, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/24/2009,4.52, ,224, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/25/2009,4.01, ,221, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/26/2009,4.29, ,219, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/27/2009,4.03, ,217, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/28/2009,4.15, ,168, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/29/2009,2.84, ,187, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/30/2009,3.15, ,199, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/1/2009,3.24, ,206, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/2/2009,2.77, ,208, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/3/2009,3.43, ,183, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/4/2009,2.34, ,114, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/5/2009,3.38, ,202, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/6/2009,3.33, ,197, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/7/2009,3.28, ,196, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/8/2009,2.97, ,195, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/9/2009,3.15, ,194, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/10/2009,3.05, ,190, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/11/2009,2.93, ,185, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/12/2009,2.37, ,150, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/13/2009,0.82, ,78, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/14/2009,2.21, ,110, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/15/2009,1.91, ,184, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/16/2009,2.53, ,178, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/17/2009,2.09, ,149, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/18/2009,1.95, ,130, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/19/2009,1.19, ,122, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/20/2009,1.86, ,175, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/21/2009,1.99, ,162, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/22/2009,2.18, ,169, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/23/2009,2.08, ,152, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/24/2009,1.85, ,132, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/25/2009,2.1, ,163, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/26/2009,2.33, ,117, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/27/2009,2.35, ,150, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/28/2009,2, ,154, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/29/2009,1.57, ,132, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/30/2009,1.55, ,148, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,10/31/2009,1.62, ,143, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/1/2009,2.09, ,147, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/2/2009,1.94, ,137, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/3/2009,1.58, ,145, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/4/2009,2.21, ,143, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/5/2009,1.58, ,88, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/6/2009,1.85, ,120, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/7/2009,1.39, ,111, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/8/2009,1.38, ,137, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/9/2009,0.73, ,70, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/10/2009,0.96, ,93, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/11/2009,0.68, ,69, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/12/2009,1.02, ,94, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/13/2009,0.89, ,90, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/14/2009,1.18, ,128, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/15/2009,1.09, ,128, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/16/2009,1.42, ,126, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/17/2009,0.49, ,60, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/18/2009,0.85, ,101, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/19/2009,1.34, ,92, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/20/2009,0.83, ,73, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/21/2009,0.63, ,99, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/22/2009,1.09, ,116, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/23/2009,1.16, ,116, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/24/2009,1.31, ,117, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/25/2009,1.61, ,105, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/26/2009,0.66, ,100, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/27/2009,1.14, ,104, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/28/2009,1.81, ,113, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/29/2009,1.2, ,111, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,11/30/2009,1.02, ,110, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/1/2009,0.89, ,109, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/2/2009,1.05, ,108, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/3/2009,1.51, ,108, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/4/2009,0.94, ,106, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/5/2009,1.3, ,108, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/6/2009,0.49, ,87, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/7/2009,1.07, ,106, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/8/2009,0.71, ,103, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/9/2009,0.48, ,103, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/10/2009,0.76, ,103, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/11/2009,0.44, ,76, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/12/2009,0.25, ,81, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/13/2009,0.55, ,91, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/14/2009,0.38, ,83, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/15/2009,0.46, ,72, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/16/2009,0.75, ,82, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/17/2009,0.47, ,78, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/18/2009,0.75, ,91, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/19/2009,0.69, ,76, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/20/2009,0.55, ,73, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/21/2009,0.65, ,89, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/22/2009,0.63, ,99, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/23/2009,0.77, ,104, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/24/2009,1.03, ,104, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/25/2009,0.87, ,101, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/26/2009,0.54, ,88, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/27/2009,0.49, ,87, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/28/2009,0.29, ,100, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/29/2009,0.47, ,67, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/30/2009,0.46, ,68, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,12/31/2009,0.34, ,69, 
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/1/2010,1.04, ,100,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/2/2010,0.68, ,89,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/3/2010,0.53, ,85,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/4/2010,0.85, ,86,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/5/2010,0.98, ,89,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/6/2010,0.69, ,70,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/7/2010,0.96, ,70,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/8/2010,0.75, ,67,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/9/2010,0.57, ,73,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/10/2010,0.76, ,65,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/11/2010,0.95, ,94,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/12/2010,1.32, ,72,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/13/2010,0.92, ,101,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/14/2010,1.08, ,96,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/15/2010,1.31, ,111,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/16/2010,1.24, ,96,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/17/2010,0.59, ,73,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/18/2010,1.05, ,75,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/19/2010,0.6, ,95,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/20/2010,0.35, ,82,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/21/2010,0.56, ,94,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/22/2010,0.77, ,116,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/23/2010,0.65, ,111,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/24/2010,0.59, ,77,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/25/2010,0.92, ,86,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/26/2010,0.8, ,118,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/27/2010,1.36, ,122,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/28/2010,1.1, ,124,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/29/2010,1.02, ,109,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/30/2010,0.93, ,110,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,1/31/2010,1.29, ,128,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/1/2010,0.75, ,95,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/2/2010,0.67, ,114,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/3/2010,0.95, ,128,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/4/2010,0.73, ,79,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/5/2010,0.96, ,144,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/6/2010,0.79, ,130,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/7/2010,1.39, ,140,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/8/2010,1.15, ,131,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/9/2010,1.41, ,140,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/10/2010,0.75, ,101,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/11/2010,1.41, ,123,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/12/2010,1.46, ,119,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/13/2010,1.36, ,123,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/14/2010,0.73, ,97,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/15/2010,1.72, ,122,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/16/2010,1.75, ,132,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/17/2010,1.79, ,148,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/18/2010,2.16, ,176,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/19/2010,1.94, ,180,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/20/2010,2.09, ,182,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/21/2010,2.03, ,183,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/22/2010,2.35, ,184,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/23/2010,1.29, ,100,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/24/2010,1.55, ,156,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/25/2010,1.94, ,141,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/26/2010,1.14, ,86,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/27/2010,2.26, ,189,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/28/2010,2.42, ,188,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/1/2010,1.66, ,147,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/2/2010,1.46, ,162,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/3/2010,0.92, ,176,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/4/2010,1.94, ,200,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/5/2010,1.77, ,140,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/6/2010,2.63, ,188,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/7/2010,2.49, ,212,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/8/2010,1.39, ,119,
