Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
225,Scott Valley,Northeast Plateau,5/7/2017,127,5.02, ,0.00, ,334, ,0.7, ,21.0, ,-4.0,Y,9.2, ,100, ,26, ,58, ,1.5, ,1.5, ,128.9, ,11.1, 
225,Scott Valley,Northeast Plateau,5/8/2017,128,5.42, ,0.00, ,336, ,0.9, ,25.8, ,0.2, ,13.0, ,100, ,27, ,57, ,4.8, ,1.3, ,108.2, ,11.2, 
225,Scott Valley,Northeast Plateau,5/9/2017,129,5.68, ,0.00, ,338, ,1.0, ,28.3, ,1.3, ,14.8, ,100, ,23, ,57, ,6.3, ,1.3, ,108.0, ,11.5, 
225,Scott Valley,Northeast Plateau,5/10/2017,130,6.02, ,0.00, ,336, ,1.0, ,27.2, ,1.8, ,15.6, ,100, ,24, ,56, ,6.8, ,1.7, ,149.1, ,12.0, 
225,Scott Valley,Northeast Plateau,5/11/2017,131,2.52, ,0.00, ,146, ,0.9, ,17.9, ,3.1, ,10.4, ,100, ,54, ,74, ,6.0, ,2.8, ,244.2, ,12.3, 
225,Scott Valley,Northeast Plateau,5/12/2017,132,4.39, ,0.00, ,310, ,0.7, ,14.1, ,1.0, ,7.1, ,99, ,47, ,72, ,2.5, ,2.3, ,194.7, ,12.3, 
225,Scott Valley,Northeast Plateau,5/13/2017,133,4.33, ,0.00, ,290, ,0.7, ,15.3, ,-0.1, ,6.9, ,100, ,42, ,70, ,1.8, ,2.1, ,180.7, ,12.5, 
225,Scott Valley,Northeast Plateau,5/14/2017,134,5.02, ,0.30, ,326, ,0.8, ,18.3, ,0.5, ,9.6, ,100, ,31, ,65, ,3.3, ,1.9, ,162.8, ,12.9, 
225,Scott Valley,Northeast Plateau,5/15/2017,135,5.54, ,0.00, ,348, ,0.9, ,20.3, ,5.0, ,12.8, ,99, ,27, ,58, ,4.6, ,2.1, ,182.2, ,14.0, 
225,Scott Valley,Northeast Plateau,5/16/2017,136,2.52, ,1.00, ,169, ,0.9, ,15.3, ,0.2, ,10.0, ,100, ,53, ,76, ,6.0, ,2.4, ,207.5, ,14.0, 
225,Scott Valley,Northeast Plateau,5/17/2017,137,5.14, ,0.00, ,358,R,0.7, ,19.2, ,-3.5,Y,8.4, ,100, ,31, ,61, ,1.3, ,1.5, ,130.6, ,13.4, 
225,Scott Valley,Northeast Plateau,5/18/2017,138,5.67, ,0.00, ,351, ,0.8, ,24.6, ,-0.7, ,12.1, ,100, ,20, ,54, ,3.2, ,1.4, ,121.2, ,14.1, 
225,Scott Valley,Northeast Plateau,5/19/2017,139,6.08, ,0.00, ,356,R,0.9, ,28.4, ,0.9, ,15.3, ,100, ,18, ,52, ,5.5, ,1.3, ,113.6, ,14.8, 
225,Scott Valley,Northeast Plateau,5/20/2017,140,6.31, ,0.00, ,355, ,0.9, ,28.3, ,2.5, ,16.5, ,100, ,20, ,50, ,6.0, ,1.5, ,131.1, ,15.4, 
225,Scott Valley,Northeast Plateau,5/21/2017,141,6.19, ,0.00, ,340, ,1.0, ,30.3, ,2.9, ,17.2, ,100, ,21, ,51, ,7.0, ,1.3, ,114.9, ,15.9, 
225,Scott Valley,Northeast Plateau,5/22/2017,142,6.31, ,0.00, ,351, ,1.2, ,33.1,Y,6.0, ,19.2, ,100, ,19, ,53, ,9.3, ,1.1, ,98.1, ,16.5, 
225,Scott Valley,Northeast Plateau,5/23/2017,143,6.56, ,0.00, ,349, ,1.3, ,34.4,Y,7.0, ,20.7, ,100, ,19, ,53, ,10.8, ,1.3, ,110.9, ,17.2, 
225,Scott Valley,Northeast Plateau,5/24/2017,144,6.71, ,0.00, ,346, ,1.1, ,29.2, ,5.1, ,18.5, ,100, ,16, ,49, ,7.8, ,1.9, ,166.8, ,17.6, 
225,Scott Valley,Northeast Plateau,5/25/2017,145,6.46, ,0.00, ,364,R,0.7, ,27.2, ,0.7, ,15.3, ,100, ,16, ,43, ,2.7, ,1.8, ,156.7, ,17.1, 
225,Scott Valley,Northeast Plateau,5/26/2017,146,6.14, ,0.00, ,358, ,1.0, ,27.0, ,2.4, ,15.9, ,100, ,25, ,53, ,6.4, ,1.4, ,118.5, ,17.2, 
225,Scott Valley,Northeast Plateau,5/27/2017,147,6.31, ,0.00, ,356, ,1.1, ,29.4, ,4.9, ,17.9, ,100, ,21, ,52, ,8.0, ,1.3, ,111.0, ,17.5, 
225,Scott Valley,Northeast Plateau,5/28/2017,148,6.68, ,0.00, ,357, ,1.2, ,31.7, ,5.7, ,19.2, ,100, ,17, ,52, ,9.2, ,1.4, ,120.2, ,18.0, 
225,Scott Valley,Northeast Plateau,5/29/2017,149,6.74, ,0.00, ,342, ,1.2, ,33.2, ,6.9, ,20.1, ,100, ,20, ,52, ,10.0, ,1.5, ,133.0, ,18.3, 
225,Scott Valley,Northeast Plateau,5/30/2017,150,3.23, ,0.00, ,176, ,1.2, ,23.9, ,7.1, ,16.6, ,100, ,35, ,65, ,10.0, ,1.6, ,134.0, ,17.8, 
225,Scott Valley,Northeast Plateau,5/31/2017,151,5.61, ,0.00, ,263, ,1.0, ,30.3, ,,S,19.7, ,99, ,32, ,45, ,7.5, ,2.7, ,230.3, ,18.8, 
225,Scott Valley,Northeast Plateau,6/1/2017,152,6.39, ,0.00, ,345, ,1.0, ,25.5, ,8.5, ,18.1, ,78, ,27, ,46, ,6.3, ,1.9, ,165.9, ,18.6, 
225,Scott Valley,Northeast Plateau,6/2/2017,153,6.32, ,0.00, ,348, ,1.0, ,28.8, ,3.5, ,17.2, ,94, ,22, ,48, ,6.2, ,1.4, ,117.9, ,18.4, 
225,Scott Valley,Northeast Plateau,6/3/2017,154,6.54, ,0.00, ,337, ,1.0, ,29.7, ,7.7, ,18.7, ,90, ,24, ,45, ,6.6, ,1.7, ,147.6, ,19.1, 
225,Scott Valley,Northeast Plateau,6/4/2017,155,6.75, ,0.00, ,358, ,0.8, ,24.4, ,7.2, ,16.7, ,78, ,20, ,41, ,3.6, ,2.1, ,180.1, ,20.5, 
225,Scott Valley,Northeast Plateau,6/5/2017,156,5.95, ,0.00, ,336, ,0.9, ,27.8, ,3.8, ,16.1, ,88, ,22, ,47, ,4.9, ,1.2, ,105.6, ,20.5, 
225,Scott Valley,Northeast Plateau,6/6/2017,157,6.78, ,0.00, ,346, ,1.0, ,30.0, ,6.6, ,19.1, ,89, ,26, ,47, ,7.5, ,1.7, ,146.3, ,20.8, 
225,Scott Valley,Northeast Plateau,6/7/2017,158,3.78, ,0.50, ,194, ,1.1, ,26.3, ,8.1, ,16.4, ,89, ,32, ,56, ,7.7, ,1.6, ,136.3, ,20.3, 
225,Scott Valley,Northeast Plateau,6/8/2017,159,4.12, ,11.10,H,252, ,1.1, ,19.3, ,6.8, ,13.7, ,93, ,46, ,71, ,8.5, ,2.2, ,186.4, ,19.6, 
225,Scott Valley,Northeast Plateau,6/9/2017,160,5.82, ,0.00, ,349, ,0.8, ,17.7, ,3.1, ,10.7, ,96, ,39, ,62, ,3.8, ,2.5, ,216.6, ,19.0, 
225,Scott Valley,Northeast Plateau,6/10/2017,161,3.91, ,0.40,H,299, ,1.1, ,14.3, ,3.5, ,8.6,Y,100, ,87, ,100,Y,8.6,Y,2.8, ,239.1, ,16.9, 
225,Scott Valley,Northeast Plateau,6/11/2017,162,2.61, ,0.00, ,193, ,1.0, ,14.2,Y,3.9, ,8.8, ,100, ,62, ,88, ,7.0, ,2.4, ,203.4, ,16.6, 
225,Scott Valley,Northeast Plateau,6/12/2017,163,4.83, ,0.00, ,282, ,0.9, ,18.0, ,5.3, ,11.3, ,93, ,44, ,66, ,5.2, ,2.5, ,213.4, ,16.9, 
225,Scott Valley,Northeast Plateau,6/13/2017,164,6.00, ,0.00, ,366, ,0.9, ,22.9, ,3.3, ,13.5, ,97, ,31, ,58, ,5.3, ,1.6, ,138.0, ,17.6, 
225,Scott Valley,Northeast Plateau,6/14/2017,165,5.56, ,0.00, ,312, ,0.9, ,25.3, ,2.5, ,14.7, ,97, ,28, ,54, ,5.6, ,1.5, ,127.3, ,18.1, 
225,Scott Valley,Northeast Plateau,6/15/2017,166,5.46, ,0.00, ,305, ,1.3, ,23.4, ,8.5, ,16.4, ,89, ,51, ,68, ,10.5, ,2.1, ,177.5, ,18.6, 
225,Scott Valley,Northeast Plateau,6/16/2017,167,6.32, ,0.00, ,335, ,1.4, ,26.4, ,8.5, ,18.8, ,96, ,44, ,62, ,11.4, ,1.9, ,166.4, ,19.1, 
225,Scott Valley,Northeast Plateau,6/17/2017,168,6.66, ,0.00, ,353, ,1.3, ,28.6, ,8.4, ,19.5, ,97, ,37, ,58, ,11.1, ,1.7, ,150.7, ,19.3, 
225,Scott Valley,Northeast Plateau,6/18/2017,169,6.61, ,0.00, ,356, ,1.6,Y,34.1, ,9.2, ,21.8, ,96, ,31, ,60,Y,13.6,Y,1.1, ,97.8, ,21.5, 
225,Scott Valley,Northeast Plateau,6/19/2017,170,7.07, ,0.00, ,356, ,1.7,R,36.3,Y,12.2, ,24.7,Y,97, ,29, ,,R,,I,1.5, ,133.0, ,23.2,Y
225,Scott Valley,Northeast Plateau,6/20/2017,171,7.25, ,0.00, ,355, ,1.6,Y,33.1, ,13.8,Y,24.2,Y,95, ,30, ,53,Y,14.2,Y,1.8, ,152.4, ,23.5,Y
225,Scott Valley,Northeast Plateau,6/21/2017,172,7.13, ,0.00, ,361, ,1.3, ,32.4, ,11.1, ,21.5, ,92, ,23, ,50, ,10.8, ,1.6, ,140.1, ,23.1,Y
225,Scott Valley,Northeast Plateau,6/22/2017,173,7.31, ,0.00, ,370, ,1.1, ,32.5, ,8.8, ,21.2, ,93, ,16, ,42, ,7.8, ,1.7, ,146.7, ,22.6,Y
225,Scott Valley,Northeast Plateau,6/23/2017,174,6.90, ,0.00, ,367, ,1.2, ,35.8, ,7.0, ,21.3, ,91, ,22, ,47, ,9.4, ,1.2, ,100.1, ,22.3,Y
225,Scott Valley,Northeast Plateau,6/24/2017,175,7.04, ,0.00, ,360, ,1.3, ,37.6,Y,9.8, ,23.5, ,91, ,19, ,45, ,10.8, ,1.2, ,102.6, ,22.4,Y
225,Scott Valley,Northeast Plateau,6/25/2017,176,3.97, ,0.00, ,208, ,1.7,Y,33.1, ,11.2, ,20.8, ,93, ,38, ,68,Y,14.7,Y,1.3, ,109.6, ,22.3, 
225,Scott Valley,Northeast Plateau,6/26/2017,177,7.10, ,0.00, ,360, ,1.3, ,31.0, ,8.3, ,21.2, ,99, ,26, ,51, ,10.6, ,1.8, ,153.9, ,21.9, 
225,Scott Valley,Northeast Plateau,6/27/2017,178,6.89, ,0.00, ,361, ,1.2, ,29.9, ,8.5, ,20.0, ,90, ,26, ,50, ,9.3, ,1.6, ,140.4, ,21.8, 
225,Scott Valley,Northeast Plateau,6/28/2017,179,6.89, ,0.00, ,365, ,1.0, ,30.0, ,7.4, ,19.5, ,94, ,20, ,46, ,7.6, ,1.5, ,126.1, ,21.4, 
225,Scott Valley,Northeast Plateau,6/29/2017,180,6.75, ,0.00, ,367, ,1.0, ,32.1, ,5.9, ,19.4, ,88, ,14, ,44, ,6.9, ,1.3, ,111.3, ,21.1, 
225,Scott Valley,Northeast Plateau,6/30/2017,181,7.11, ,0.00, ,356, ,1.2, ,32.3, ,8.3, ,21.0, ,92, ,25, ,48, ,9.6, ,1.7, ,143.1, ,21.1, 
225,Scott Valley,Northeast Plateau,7/1/2017,182,6.97, ,0.00, ,358, ,1.2, ,30.4, ,9.2, ,20.1, ,91, ,22, ,50, ,9.2, ,1.6, ,142.0, ,22.6,H
225,Scott Valley,Northeast Plateau,7/2/2017,183,6.82, ,0.00, ,357, ,1.2, ,33.0, ,7.4, ,20.6, ,95, ,23, ,50, ,10.0, ,1.3, ,115.6, ,23.7,Y
225,Scott Valley,Northeast Plateau,7/3/2017,184,6.99, ,0.00, ,350, ,1.5, ,34.4, ,10.6, ,22.8, ,93, ,29, ,52, ,12.5, ,1.5, ,130.1, ,24.1,Y
225,Scott Valley,Northeast Plateau,7/4/2017,185,7.24, ,0.00, ,353, ,1.3, ,33.3, ,11.8, ,23.1, ,90, ,22, ,45, ,10.6, ,1.7, ,142.6, ,24.4,Y
225,Scott Valley,Northeast Plateau,7/5/2017,186,7.67, ,0.00, ,357, ,1.0, ,32.7, ,8.4, ,22.0, ,81, ,22, ,39, ,7.2, ,2.2, ,187.2, ,24.3,Y
225,Scott Valley,Northeast Plateau,7/6/2017,187,7.20, ,0.00, ,359, ,1.1, ,34.2, ,8.2, ,21.8, ,85, ,18, ,43, ,8.6, ,1.5, ,127.7, ,23.9,Y
225,Scott Valley,Northeast Plateau,7/7/2017,188,7.21, ,0.00, ,364, ,1.1, ,33.8, ,7.5, ,21.4, ,89, ,19, ,42, ,7.9, ,1.5, ,130.4, ,23.6,Y
225,Scott Valley,Northeast Plateau,7/8/2017,189,7.21, ,0.00, ,358, ,1.1, ,34.5, ,7.9, ,21.6, ,85, ,19, ,42, ,8.3, ,1.5, ,128.0, ,23.3, 
225,Scott Valley,Northeast Plateau,7/9/2017,190,7.15, ,0.00, ,352, ,1.3, ,33.7, ,9.6, ,22.3, ,86, ,23, ,47, ,10.4, ,1.6, ,140.3, ,23.2, 
225,Scott Valley,Northeast Plateau,7/10/2017,191,6.91, ,0.00, ,347, ,1.2, ,32.3, ,10.0, ,22.0, ,90, ,23, ,46, ,10.0, ,1.6, ,136.5, ,23.2, 
225,Scott Valley,Northeast Plateau,7/11/2017,192,6.71, ,0.00, ,345, ,1.4, ,33.0, ,11.1, ,22.3, ,90, ,28, ,52, ,12.0, ,1.4, ,120.7, ,23.2, 
225,Scott Valley,Northeast Plateau,7/12/2017,193,7.08, ,0.00, ,340, ,1.3, ,33.2, ,10.6, ,22.7, ,89, ,28, ,48, ,11.0, ,1.7, ,147.8, ,23.2, 
225,Scott Valley,Northeast Plateau,7/13/2017,194,7.02, ,0.00, ,345, ,1.3, ,33.4, ,10.1, ,22.4, ,83, ,27, ,47, ,10.6, ,1.6, ,140.2, ,23.2, 
225,Scott Valley,Northeast Plateau,7/14/2017,195,7.22, ,0.00, ,347, ,1.3, ,34.4, ,10.4, ,23.3, ,91, ,22, ,46, ,11.0, ,1.8, ,152.2, ,23.2, 
225,Scott Valley,Northeast Plateau,7/15/2017,196,7.21, ,0.00, ,346, ,1.3, ,32.6, ,11.0, ,22.2, ,90, ,23, ,47, ,10.3, ,1.9, ,162.8, ,23.3, 
225,Scott Valley,Northeast Plateau,7/16/2017,197,6.79, ,0.00, ,353, ,1.1, ,32.1, ,7.4, ,20.6, ,89, ,17, ,44, ,7.9, ,1.4, ,123.6, ,22.8, 
225,Scott Valley,Northeast Plateau,7/17/2017,198,6.72, ,0.00, ,344, ,1.0, ,31.8, ,8.3, ,20.5, ,90, ,18, ,43, ,7.4, ,1.4, ,123.4, ,22.6, 
225,Scott Valley,Northeast Plateau,7/18/2017,199,6.97, ,0.00, ,347, ,1.0, ,31.8, ,8.2, ,20.4, ,88, ,19, ,42, ,7.0, ,1.8, ,153.5, ,22.4, 
225,Scott Valley,Northeast Plateau,7/19/2017,200,6.84, ,0.00, ,345, ,1.0, ,30.2, ,7.2, ,19.1, ,88, ,21, ,44, ,6.5, ,1.8, ,151.5, ,22.2, 
225,Scott Valley,Northeast Plateau,7/20/2017,201,6.45, ,0.00, ,341, ,1.1, ,29.9, ,6.7, ,18.9, ,95, ,27, ,50, ,8.2, ,1.6, ,139.2, ,21.9, 
225,Scott Valley,Northeast Plateau,7/21/2017,202,6.71, ,0.00, ,342, ,1.1, ,31.5, ,8.0, ,20.2, ,91, ,18, ,48, ,8.7, ,1.6, ,135.3, ,22.0, 
225,Scott Valley,Northeast Plateau,7/22/2017,203,6.76, ,0.00, ,343, ,1.1, ,35.2, ,8.3, ,21.9, ,90, ,19, ,43, ,8.9, ,1.4, ,121.3, ,22.0, 
225,Scott Valley,Northeast Plateau,7/23/2017,204,6.21, ,0.00, ,307, ,1.4, ,35.9, ,10.9, ,23.4, ,89, ,22, ,48, ,11.7, ,1.4, ,116.6, ,22.3, 
225,Scott Valley,Northeast Plateau,7/24/2017,205,6.67, ,0.00, ,318, ,1.3, ,35.7, ,10.8, ,23.6, ,93, ,17, ,45, ,10.9, ,1.6, ,136.4, ,22.5, 
225,Scott Valley,Northeast Plateau,7/25/2017,206,5.35, ,0.10, ,246, ,1.4, ,32.8, ,12.8, ,22.4, ,88, ,28, ,51, ,11.7, ,1.8, ,157.8, ,22.5, 
225,Scott Valley,Northeast Plateau,7/26/2017,207,6.60, ,0.10, ,330, ,1.4, ,33.5, ,9.6, ,21.8, ,97, ,21, ,52, ,11.5, ,1.6, ,135.5, ,22.4, 
225,Scott Valley,Northeast Plateau,7/27/2017,208,6.79, ,0.00, ,328, ,1.3, ,33.2, ,10.6, ,22.3, ,92, ,22, ,48, ,10.7, ,1.7, ,144.0, ,22.5, 
225,Scott Valley,Northeast Plateau,7/28/2017,209,6.77, ,0.00, ,324, ,1.3, ,33.9, ,10.5, ,22.1, ,90, ,23, ,49, ,10.9, ,1.7, ,144.5, ,22.4, 
225,Scott Valley,Northeast Plateau,7/29/2017,210,6.64, ,0.00, ,329, ,1.3, ,36.4, ,10.6, ,23.2, ,91, ,18, ,46, ,11.0, ,1.4, ,119.2, ,22.5, 
225,Scott Valley,Northeast Plateau,7/30/2017,211,6.60, ,0.00, ,315, ,1.3, ,37.0, ,11.3, ,23.9, ,88, ,19, ,44, ,10.7, ,1.4, ,119.9, ,22.6, 
225,Scott Valley,Northeast Plateau,7/31/2017,212,6.24, ,0.00, ,295, ,1.3, ,38.0, ,11.7, ,24.3, ,86, ,17, ,44, ,11.3, ,1.2, ,104.5, ,22.7, 
225,Scott Valley,Northeast Plateau,8/1/2017,213,6.60, ,0.00, ,304, ,1.4, ,39.3,Y,13.2, ,25.6,Y,87, ,16, ,43,Y,12.0,Y,1.3, ,113.4, ,23.0, 
225,Scott Valley,Northeast Plateau,8/2/2017,214,6.77, ,0.00, ,307, ,1.4, ,39.9,Y,12.4, ,25.8,Y,84, ,16, ,42,Y,12.0,Y,1.5, ,128.2, ,23.2, 
225,Scott Valley,Northeast Plateau,8/3/2017,215,6.81, ,0.00, ,301, ,1.4, ,39.1,Y,14.3,Y,26.2,Y,84, ,18, ,41,Y,12.1,Y,1.6, ,138.1, ,23.4,Y
225,Scott Valley,Northeast Plateau,8/4/2017,216,5.21, ,1.30, ,250, ,1.3, ,34.9, ,12.1, ,22.5, ,84, ,24, ,48, ,10.9, ,1.3, ,113.2, ,23.4,Y
225,Scott Valley,Northeast Plateau,8/5/2017,217,4.57, ,0.00, ,213, ,1.2, ,32.8, ,13.6, ,21.6, ,79, ,19, ,48, ,10.0, ,1.4, ,117.4, ,23.2,Y
225,Scott Valley,Northeast Plateau,8/6/2017,218,4.70, ,2.00, ,237, ,1.4, ,33.2, ,12.1, ,20.4, ,93, ,23, ,58, ,11.8, ,1.5, ,129.9, ,22.7, 
225,Scott Valley,Northeast Plateau,8/7/2017,219,5.39, ,0.00, ,273, ,1.5,Y,32.4, ,12.6, ,21.5, ,97, ,25, ,59,Y,13.2,Y,1.3, ,109.1, ,22.6, 
225,Scott Valley,Northeast Plateau,8/8/2017,220,5.42, ,0.10, ,261, ,1.5, ,33.8, ,11.1, ,21.2, ,94, ,25, ,58, ,12.6, ,1.6, ,142.4, ,22.5, 
225,Scott Valley,Northeast Plateau,8/9/2017,221,4.63, ,0.00, ,236, ,1.5,Y,32.2, ,11.4, ,21.3, ,98, ,31, ,61,Y,13.4,Y,1.3, ,114.7, ,22.4, 
225,Scott Valley,Northeast Plateau,8/10/2017,222,5.49, ,1.00, ,277, ,1.4, ,33.9, ,12.0, ,21.1, ,91, ,22, ,57, ,12.1, ,1.7, ,146.5, ,22.5,Y
225,Scott Valley,Northeast Plateau,8/11/2017,223,5.86, ,0.00, ,292, ,1.4, ,31.8, ,10.7, ,21.5, ,97, ,29, ,55, ,12.0, ,1.5, ,131.3, ,22.6,Y
225,Scott Valley,Northeast Plateau,8/12/2017,224,6.16, ,0.00, ,297, ,1.1, ,31.8, ,10.1, ,21.0, ,91, ,19, ,45, ,8.7, ,1.7, ,146.4, ,22.6,Y
225,Scott Valley,Northeast Plateau,8/13/2017,225,5.62, ,0.00, ,268, ,1.1, ,29.8, ,7.4, ,19.2, ,86, ,26, ,51, ,8.7, ,1.9, ,168.0, ,22.0,Y
225,Scott Valley,Northeast Plateau,8/14/2017,226,5.84, ,0.00, ,288, ,1.2, ,30.1, ,10.6, ,20.7, ,89, ,18, ,51, ,10.2, ,1.8, ,155.3, ,22.1,Y
225,Scott Valley,Northeast Plateau,8/15/2017,227,5.78, ,0.00, ,292, ,1.0, ,30.5, ,6.5, ,18.8, ,93, ,23, ,47, ,7.3, ,1.5, ,130.5, ,21.8, 
225,Scott Valley,Northeast Plateau,8/16/2017,228,5.98, ,0.00, ,296, ,1.0, ,32.6, ,6.6, ,19.6, ,84, ,19, ,44, ,7.0, ,1.7, ,144.8, ,21.6, 
225,Scott Valley,Northeast Plateau,8/17/2017,229,5.90, ,0.00, ,212, ,1.0, ,34.1, ,12.0, ,25.2,Y,88, ,20, ,32,Y,7.3,Y,1.6, ,141.3, ,22.8,Y
225,Scott Valley,Northeast Plateau,8/18/2017,230,5.39, ,0.00, ,261, ,1.0, ,33.8, ,7.4, ,19.1, ,85, ,20, ,46, ,7.2, ,1.4, ,117.3, ,21.6, 
225,Scott Valley,Northeast Plateau,8/19/2017,231,5.21, ,0.60, ,270, ,1.2, ,30.8, ,5.3, ,17.7, ,100, ,21, ,58, ,9.4, ,1.4, ,124.5, ,18.9,H
225,Scott Valley,Northeast Plateau,8/20/2017,232,5.26, ,0.00, ,266, ,1.1, ,31.6, ,7.8, ,19.4, ,89, ,25, ,51, ,9.0, ,1.3, ,115.8, ,20.4, 
225,Scott Valley,Northeast Plateau,8/21/2017,233,4.77, ,0.00, ,238, ,1.2, ,32.6, ,9.4, ,19.8, ,86, ,27, ,54, ,10.2, ,1.2, ,107.8, ,20.6, 
225,Scott Valley,Northeast Plateau,8/22/2017,234,3.17, ,0.00, ,165, ,1.5,Y,31.6, ,11.1, ,19.3, ,90, ,35, ,68,Y,13.4,Y,1.3, ,113.2, ,20.6, 
225,Scott Valley,Northeast Plateau,8/23/2017,235,4.93, ,0.00, ,236, ,1.3, ,31.8, ,9.7, ,20.2, ,98, ,21, ,55, ,10.9, ,1.5, ,128.3, ,20.6, 
225,Scott Valley,Northeast Plateau,8/24/2017,236,4.08, ,0.00, ,200, ,1.3, ,28.8, ,7.7, ,17.8, ,91, ,34, ,62, ,10.4, ,1.6, ,140.0, ,20.3, 
225,Scott Valley,Northeast Plateau,8/25/2017,237,4.82, ,0.00, ,240, ,1.4,Y,31.2, ,9.2, ,19.2, ,97, ,25, ,62,Y,11.7,Y,1.5, ,126.7, ,20.3, 
225,Scott Valley,Northeast Plateau,8/26/2017,238,5.47, ,0.00, ,269, ,1.2, ,34.4, ,8.3, ,20.3, ,95, ,17, ,50, ,9.5, ,1.4, ,117.4, ,20.4, 
225,Scott Valley,Northeast Plateau,8/27/2017,239,4.80, ,0.00, ,231, ,1.1, ,33.6, ,7.3, ,19.4, ,88, ,18, ,47, ,7.9, ,1.3, ,114.6, ,20.3, 
225,Scott Valley,Northeast Plateau,8/28/2017,240,5.05, ,0.00, ,243, ,1.1, ,34.7, ,7.9, ,19.9, ,92, ,18, ,48, ,8.7, ,1.3, ,113.8, ,20.3, 
225,Scott Valley,Northeast Plateau,8/29/2017,241,5.58, ,0.00, ,242, ,1.1, ,35.3, ,8.3, ,20.6, ,92, ,20, ,46, ,8.5, ,1.9, ,161.9, ,20.3, 
225,Scott Valley,Northeast Plateau,8/30/2017,242,3.80, ,0.00, ,181, ,1.0, ,28.7, ,7.8, ,17.3, ,91, ,21, ,53, ,7.5, ,1.6, ,137.7, ,19.9, 
225,Scott Valley,Northeast Plateau,8/31/2017,243,4.33, ,0.60, ,242, ,1.1, ,31.6, ,4.3, ,16.3, ,100, ,22, ,58, ,8.1, ,1.1, ,92.0, ,17.5,H
225,Scott Valley,Northeast Plateau,9/1/2017,244,4.93, ,0.00, ,255, ,1.1, ,35.8, ,5.9, ,19.5, ,89, ,23, ,49, ,8.4, ,1.1, ,96.2, ,19.0, 
225,Scott Valley,Northeast Plateau,9/2/2017,245,4.39, ,0.00, ,224, ,1.2, ,36.5, ,7.8, ,20.2, ,89, ,23, ,51, ,9.7, ,1.0, ,84.7, ,19.5, 
225,Scott Valley,Northeast Plateau,9/3/2017,246,2.59, ,0.00, ,141, ,1.3, ,29.5, ,10.4, ,18.9, ,85, ,36, ,60, ,11.0, ,0.9, ,80.7, ,19.5, 
225,Scott Valley,Northeast Plateau,9/4/2017,247,3.75, ,0.00, ,195, ,1.3,Y,35.7, ,9.9, ,20.5, ,92, ,22, ,55,Y,11.1,Y,1.1, ,92.2, ,19.5, 
225,Scott Valley,Northeast Plateau,9/5/2017,248,3.36, ,0.00, ,151, ,1.4,Y,33.2, ,11.6,Y,22.0, ,89, ,28, ,54,Y,12.4,Y,1.6, ,135.4, ,19.8, 
225,Scott Valley,Northeast Plateau,9/6/2017,249,4.67, ,0.10, ,219, ,1.7,R,34.1, ,13.8,Y,23.3,Y,92,H,31,H,,R,,I,1.9, ,163.5, ,20.5,Y
225,Scott Valley,Northeast Plateau,9/7/2017,250,2.86, ,4.60, ,163, ,1.6,R,24.0, ,11.8,Y,17.5, ,95, ,54, ,,R,,I,1.7, ,148.8, ,20.4,Y
225,Scott Valley,Northeast Plateau,9/8/2017,251,4.41, ,0.00, ,253, ,1.4,Y,28.7, ,8.0, ,18.2, ,99, ,38, ,69,Y,12.5,Y,1.5, ,128.4, ,20.0,Y
225,Scott Valley,Northeast Plateau,9/9/2017,252,4.51, ,0.00, ,234, ,1.4,Y,30.0, ,8.8, ,19.2, ,98, ,30, ,62,Y,11.8,Y,1.5, ,130.9, ,20.1,Y
225,Scott Valley,Northeast Plateau,9/10/2017,253,4.30, ,0.00, ,237, ,1.3, ,31.8, ,8.2, ,19.1, ,98, ,26, ,60, ,11.0, ,1.2, ,102.6, ,20.0,Y
225,Scott Valley,Northeast Plateau,9/11/2017,254,4.58, ,0.00, ,241, ,1.4,Y,35.1, ,8.9, ,19.9, ,97, ,26, ,58,Y,11.5,Y,1.3, ,110.3, ,20.1,Y
225,Scott Valley,Northeast Plateau,9/12/2017,255,1.89, ,1.20, ,118, ,1.6,R,28.0, ,12.0,Y,17.7, ,100, ,48, ,,R,,I,1.3, ,116.0, ,19.8,Y
225,Scott Valley,Northeast Plateau,9/13/2017,256,4.55, ,0.10, ,223, ,1.3, ,31.1, ,9.7, ,19.7, ,98, ,22, ,55, ,10.5, ,1.7, ,150.4, ,19.5, 
225,Scott Valley,Northeast Plateau,9/14/2017,257,4.46, ,0.00, ,219, ,0.8, ,24.7, ,4.2, ,15.1, ,92, ,19, ,47, ,3.9, ,2.0, ,174.9, ,19.3, 
225,Scott Valley,Northeast Plateau,9/15/2017,258,3.84, ,0.00, ,242, ,0.7, ,23.9, ,0.2, ,11.3, ,90, ,20, ,51, ,1.4, ,1.2, ,101.0, ,18.3, 
225,Scott Valley,Northeast Plateau,9/16/2017,259,2.94, ,0.00, ,170, ,0.7, ,23.8, ,3.9, ,12.2, ,87, ,23, ,52, ,2.6, ,1.3, ,112.8, ,17.8, 
