"","Date","mean_cfs","Qual_Flag","AF"
"11791",1974-01-11,830,"A",1646.292384
"11792",1974-01-12,836,"A",1658.1932928
"11793",1974-01-13,1290,"A",2558.695392
"11794",1974-01-14,2850,"A",5652.93168
"11795",1974-01-15,13100,"A",25983.65088
"11796",1974-01-16,30900,"A",61289.68032
"11797",1974-01-17,19600,"A",38876.30208
"11798",1974-01-18,11000,"A",21818.3328
"11799",1974-01-19,9760,"A",19358.811648
"11800",1974-01-20,6120,"A",12138.926976
"11801",1974-01-21,4640,"A",9203.369472
"11802",1974-01-22,3670,"A",7279.389216
"11803",1974-01-23,3090,"A",6128.968032
"11804",1974-01-24,2740,"A",5434.748352
"11805",1974-01-25,2480,"A",4919.042304
"11806",1974-01-26,2230,"A",4423.171104
"11807",1974-01-27,2060,"A",4085.978688
"11808",1974-01-28,1910,"A",3788.455968
"11809",1974-01-29,1780,"A",3530.602944
"11810",1974-01-30,1680,"A",3332.254464
"11811",1974-01-31,1870,"A",3709.116576
"11812",1974-02-01,2110,"A",4185.152928
"11813",1974-02-02,1680,"A",3332.254464
"11814",1974-02-03,1500,"A",2975.2272
"11815",1974-02-04,1440,"A",2856.218112
"11816",1974-02-05,1340,"A",2657.869632
"11817",1974-02-06,1260,"A",2499.190848
"11818",1974-02-07,1210,"A",2400.016608
"11819",1974-02-08,1160,"A",2300.842368
"11820",1974-02-09,1120,"A",2221.502976
"11821",1974-02-10,1080,"A",2142.163584
"11822",1974-02-11,1040,"A",2062.824192
"11823",1974-02-12,1020,"A",2023.154496
"11824",1974-02-13,982,"A",1947.7820736
"11825",1974-02-14,934,"A",1852.5748032
"11826",1974-02-15,934,"A",1852.5748032
"11827",1974-02-16,1010,"A",2003.319648
"11828",1974-02-17,952,"A",1888.2775296
"11829",1974-02-18,1130,"A",2241.337824
"11830",1974-02-19,2010,"A",3986.804448
"11831",1974-02-20,1470,"A",2915.722656
"11832",1974-02-21,1350,"A",2677.70448
"11833",1974-02-22,1290,"A",2558.695392
"11834",1974-02-23,1190,"A",2360.346912
"11835",1974-02-24,1120,"A",2221.502976
"11836",1974-02-25,1120,"A",2221.502976
"11837",1974-02-26,1160,"A",2300.842368
"11838",1974-02-27,1150,"A",2281.00752
"11839",1974-02-28,1630,"A",3233.080224
"11840",1974-03-01,2580,"A",5117.390784
"11841",1974-03-02,2290,"A",4542.180192
"11842",1974-03-03,1810,"A",3590.107488
"11843",1974-03-04,1540,"A",3054.566592
"11844",1974-03-05,1470,"A",2915.722656
"11845",1974-03-06,1430,"A",2836.383264
"11846",1974-03-07,1460,"A",2895.887808
"11847",1974-03-08,1360,"A",2697.539328
"11848",1974-03-09,1300,"A",2578.53024
"11849",1974-03-10,1270,"A",2519.025696
"11850",1974-03-11,1280,"A",2538.860544
"11851",1974-03-12,1510,"A",2995.062048
"11852",1974-03-13,1400,"A",2776.87872
"11853",1974-03-14,1380,"A",2737.209024
"11854",1974-03-15,1630,"A",3233.080224
"11855",1974-03-16,1800,"A",3570.27264
"11856",1974-03-17,1960,"A",3887.630208
"11857",1974-03-18,2030,"A",4026.474144
"11858",1974-03-19,1920,"A",3808.290816
"11859",1974-03-20,1810,"A",3590.107488
"11860",1974-03-21,1740,"A",3451.263552
"11861",1974-03-22,1650,"A",3272.74992
"11862",1974-03-23,1600,"A",3173.57568
"11863",1974-03-24,1560,"A",3094.236288
"11864",1974-03-25,1620,"A",3213.245376
"11865",1974-03-26,1730,"A",3431.428704
"11866",1974-03-27,1850,"A",3669.44688
"11867",1974-03-28,2140,"A",4244.657472
"11868",1974-03-29,3250,"A",6446.3256
"11869",1974-03-30,9540,"A",18922.444992
"11870",1974-03-31,6050,"A",12000.08304
"11871",1974-04-01,6540,"A",12971.990592
"11872",1974-04-02,5740,"A",11385.202752
"11873",1974-04-03,3910,"A",7755.425568
"11874",1974-04-04,3170,"A",6287.646816
"11875",1974-04-05,2850,"A",5652.93168
"11876",1974-04-06,2670,"A",5295.904416
"11877",1974-04-07,2310,"A",4581.849888
"11878",1974-04-08,2170,"A",4304.162016
"11879",1974-04-09,2090,"A",4145.483232
"11880",1974-04-10,1920,"A",3808.290816
"11881",1974-04-11,1770,"A",3510.768096
"11882",1974-04-12,1690,"A",3352.089312
"11883",1974-04-13,1610,"A",3193.410528
"11884",1974-04-14,1560,"A",3094.236288
"11885",1974-04-15,1560,"A",3094.236288
"11886",1974-04-16,1590,"A",3153.740832
"11887",1974-04-17,1640,"A",3252.915072
"11888",1974-04-18,1760,"A",3490.933248
"11889",1974-04-19,1720,"A",3411.593856
"11890",1974-04-20,1580,"A",3133.905984
"11891",1974-04-21,1540,"A",3054.566592
"11892",1974-04-22,1650,"A",3272.74992
"11893",1974-04-23,1850,"A",3669.44688
"11894",1974-04-24,1760,"A",3490.933248
"11895",1974-04-25,1580,"A",3133.905984
"11896",1974-04-26,1440,"A",2856.218112
"11897",1974-04-27,1340,"A",2657.869632
"11898",1974-04-28,1300,"A",2578.53024
"11899",1974-04-29,1350,"A",2677.70448
"11900",1974-04-30,1560,"A",3094.236288
"11901",1974-05-01,1920,"A",3808.290816
"11902",1974-05-02,1990,"A",3947.134752
"11903",1974-05-03,1930,"A",3828.125664
"11904",1974-05-04,1870,"A",3709.116576
"11905",1974-05-05,1970,"A",3907.465056
"11906",1974-05-06,2360,"A",4681.024128
"11907",1974-05-07,2790,"A",5533.922592
"11908",1974-05-08,3120,"A",6188.472576
"11909",1974-05-09,3100,"A",6148.80288
"11910",1974-05-10,2550,"A",5057.88624
"11911",1974-05-11,2250,"A",4462.8408
"11912",1974-05-12,2170,"A",4304.162016
"11913",1974-05-13,1960,"A",3887.630208
"11914",1974-05-14,1760,"A",3490.933248
"11915",1974-05-15,1650,"A",3272.74992
"11916",1974-05-16,1490,"A",2955.392352
"11917",1974-05-17,1340,"A",2657.869632
"11918",1974-05-18,1190,"A",2360.346912
"11919",1974-05-19,1040,"A",2062.824192
"11920",1974-05-20,951,"A",1886.2940448
"11921",1974-05-21,903,"A",1791.0867744
"11922",1974-05-22,935,"A",1854.558288
"11923",1974-05-23,1050,"A",2082.65904
"11924",1974-05-24,1160,"A",2300.842368
"11925",1974-05-25,1440,"A",2856.218112
"11926",1974-05-26,2020,"A",4006.639296
"11927",1974-05-27,2430,"A",4819.868064
"11928",1974-05-28,2380,"A",4720.693824
"11929",1974-05-29,2120,"A",4204.987776
"11930",1974-05-30,1870,"A",3709.116576
"11931",1974-05-31,1760,"A",3490.933248
"11932",1974-06-01,1780,"A",3530.602944
"11933",1974-06-02,2020,"A",4006.639296
"11934",1974-06-03,2200,"A",4363.66656
"11935",1974-06-04,2190,"A",4343.831712
"11936",1974-06-05,2300,"A",4562.01504
"11937",1974-06-06,2280,"A",4522.345344
"11938",1974-06-07,2100,"A",4165.31808
"11939",1974-06-08,1750,"A",3471.0984
"11940",1974-06-09,1600,"A",3173.57568
"11941",1974-06-10,1740,"A",3451.263552
"11942",1974-06-11,1960,"A",3887.630208
"11943",1974-06-12,2110,"A",4185.152928
"11944",1974-06-13,2050,"A",4066.14384
"11945",1974-06-14,1960,"A",3887.630208
"11946",1974-06-15,1860,"A",3689.281728
"11947",1974-06-16,1660,"A",3292.584768
"11948",1974-06-17,1660,"A",3292.584768
"11949",1974-06-18,1650,"A",3272.74992
"11950",1974-06-19,1640,"A",3252.915072
"11951",1974-06-20,1540,"A",3054.566592
"11952",1974-06-21,1310,"A",2598.365088
"11953",1974-06-22,1230,"A",2439.686304
"11954",1974-06-23,1190,"A",2360.346912
"11955",1974-06-24,1160,"A",2300.842368
"11956",1974-06-25,1010,"A",2003.319648
"11957",1974-06-26,893,"A",1771.2519264
"11958",1974-06-27,791,"A",1568.9364768
"11959",1974-06-28,737,"A",1461.8282976
"11960",1974-06-29,728,"A",1443.9769344
"11961",1974-06-30,747,"A",1481.6631456
"11962",1974-07-01,771,"A",1529.2667808
"11963",1974-07-02,674,"A",1336.8687552
"11964",1974-07-03,610,"A",1209.925728
"11965",1974-07-04,542,"A",1075.0487616
"11966",1974-07-05,513,"A",1017.5277024
"11967",1974-07-06,498,"A",987.7754304
"11968",1974-07-07,484,"A",960.0066432
"11969",1974-07-08,474,"A",940.1717952
"11970",1974-07-09,493,"A",977.8580064
"11971",1974-07-10,464,"A",920.3369472
"11972",1974-07-11,435,"A",862.815888
"11973",1974-07-12,398,"A",789.4269504
"11974",1974-07-13,366,"A",725.9554368
"11975",1974-07-14,348,"A",690.2527104
"11976",1974-07-15,337,"A",668.4343776
"11977",1974-07-16,314,"A",622.8142272
"11978",1974-07-17,304,"A",602.9793792
"11979",1974-07-18,285,"A",565.293168
"11980",1974-07-19,362,"A",718.0214976
"11981",1974-07-20,336,"A",666.4508928
"11982",1974-07-21,299,"A",593.0619552
"11983",1974-07-22,282,"A",559.3427136
"11984",1974-07-23,272,"A",539.5078656
"11985",1974-07-24,259,"A",513.7225632
"11986",1974-07-25,239,"A",474.0528672
"11987",1974-07-26,223,"A",442.3171104
"11988",1974-07-27,279,"A",553.3922592
"11989",1974-07-28,292,"A",579.1775616
"11990",1974-07-29,251,"A",497.8546848
"11991",1974-07-30,216,"A",428.4327168
"11992",1974-07-31,205,"A",406.614384
"11993",1974-08-01,181,"A",359.0107488
"11994",1974-08-02,164,"A",325.2915072
"11995",1974-08-03,151,"A",299.5062048
"11996",1974-08-04,136,"A",269.7539328
"11997",1974-08-05,134,"A",265.7869632
"11998",1974-08-06,140,"A",277.687872
"11999",1974-08-07,138,"A",273.7209024
"12000",1974-08-08,132,"A",261.8199936
"12001",1974-08-09,130,"A",257.853024
"12002",1974-08-10,130,"A",257.853024
"12003",1974-08-11,126,"A",249.9190848
"12004",1974-08-12,128,"A",253.8860544
"12005",1974-08-13,128,"A",253.8860544
"12006",1974-08-14,124,"A",245.9521152
"12007",1974-08-15,124,"A",245.9521152
"12008",1974-08-16,116,"A",230.0842368
"12009",1974-08-17,112,"A",222.1502976
"12010",1974-08-18,108,"A",214.2163584
"12011",1974-08-19,104,"A",206.2824192
"12012",1974-08-20,96,"A",190.4145408
"12013",1974-08-21,92,"A",182.4806016
"12014",1974-08-22,88,"A",174.5466624
"12015",1974-08-23,88,"A",174.5466624
"12016",1974-08-24,84,"A",166.6127232
"12017",1974-08-25,82,"A",162.6457536
"12018",1974-08-26,82,"A",162.6457536
"12019",1974-08-27,78,"A",154.7118144
"12020",1974-08-28,78,"A",154.7118144
"12021",1974-08-29,84,"A",166.6127232
"12022",1974-08-30,82,"A",162.6457536
"12023",1974-08-31,76,"A",150.7448448
"12024",1974-09-01,74,"A",146.7778752
"12025",1974-09-02,72,"A",142.8109056
"12026",1974-09-03,72,"A",142.8109056
"12027",1974-09-04,71,"A",140.8274208
"12028",1974-09-05,70,"A",138.843936
"12029",1974-09-06,69,"A",136.8604512
"12030",1974-09-07,68,"A",134.8769664
"12031",1974-09-08,69,"A",136.8604512
"12032",1974-09-09,70,"A",138.843936
"12033",1974-09-10,70,"A",138.843936
"12034",1974-09-11,73,"A",144.7943904
"12035",1974-09-12,70,"A",138.843936
"12036",1974-09-13,73,"A",144.7943904
"12037",1974-09-14,74,"A",146.7778752
"12038",1974-09-15,74,"A",146.7778752
"12039",1974-09-16,74,"A",146.7778752
"12040",1974-09-17,70,"A",138.843936
"12041",1974-09-18,67,"A",132.8934816
"12042",1974-09-19,68,"A",134.8769664
"12043",1974-09-20,70,"A",138.843936
"12044",1974-09-21,70,"A",138.843936
"12045",1974-09-22,70,"A",138.843936
"12046",1974-09-23,70,"A",138.843936
"12047",1974-09-24,70,"A",138.843936
"12048",1974-09-25,69,"A",136.8604512
"12049",1974-09-26,66,"A",130.9099968
"12050",1974-09-27,65,"A",128.926512
"12051",1974-09-28,67,"A",132.8934816
"12052",1974-09-29,68,"A",134.8769664
"12053",1974-09-30,72,"A",142.8109056
"12054",1974-10-01,74,"A",146.7778752
"12055",1974-10-02,72,"A",142.8109056
"12056",1974-10-03,73,"A",144.7943904
"12057",1974-10-04,76,"A",150.7448448
"12058",1974-10-05,75,"A",148.76136
"12059",1974-10-06,74,"A",146.7778752
"12060",1974-10-07,74,"A",146.7778752
"12061",1974-10-08,76,"A",150.7448448
"12062",1974-10-09,74,"A",146.7778752
"12063",1974-10-10,73,"A",144.7943904
"12064",1974-10-11,70,"A",138.843936
"12065",1974-10-12,70,"A",138.843936
"12066",1974-10-13,68,"A",134.8769664
"12067",1974-10-14,68,"A",134.8769664
"12068",1974-10-15,67,"A",132.8934816
"12069",1974-10-16,67,"A",132.8934816
"12070",1974-10-17,70,"A",138.843936
"12071",1974-10-18,70,"A",138.843936
"12072",1974-10-19,72,"A",142.8109056
"12073",1974-10-20,72,"A",142.8109056
"12074",1974-10-21,72,"A",142.8109056
"12075",1974-10-22,74,"A",146.7778752
"12076",1974-10-23,74,"A",146.7778752
"12077",1974-10-24,76,"A",150.7448448
"12078",1974-10-25,76,"A",150.7448448
"12079",1974-10-26,76,"A",150.7448448
"12080",1974-10-27,76,"A",150.7448448
"12081",1974-10-28,78,"A",154.7118144
"12082",1974-10-29,78,"A",154.7118144
"12083",1974-10-30,80,"A",158.678784
"12084",1974-10-31,88,"A",174.5466624
"12085",1974-11-01,92,"A",182.4806016
"12086",1974-11-02,92,"A",182.4806016
"12087",1974-11-03,92,"A",182.4806016
"12088",1974-11-04,92,"A",182.4806016
"12089",1974-11-05,92,"A",182.4806016
"12090",1974-11-06,92,"A",182.4806016
"12091",1974-11-07,100,"A",198.34848
"12092",1974-11-08,108,"A",214.2163584
"12093",1974-11-09,118,"A",234.0512064
"12094",1974-11-10,118,"A",234.0512064
"12095",1974-11-11,119,"A",236.0346912
"12096",1974-11-12,118,"A",234.0512064
"12097",1974-11-13,118,"A",234.0512064
"12098",1974-11-14,118,"A",234.0512064
"12099",1974-11-15,118,"A",234.0512064
"12100",1974-11-16,117,"A",232.0677216
"12101",1974-11-17,117,"A",232.0677216
"12102",1974-11-18,123,"A",243.9686304
"12103",1974-11-19,132,"A",261.8199936
"12104",1974-11-20,131,"A",259.8365088
"12105",1974-11-21,130,"A",257.853024
"12106",1974-11-22,148,"A",293.5557504
"12107",1974-11-23,159,"A",315.3740832
"12108",1974-11-24,147,"A",291.5722656
"12109",1974-11-25,145,"A",287.605296
"12110",1974-11-26,142,"A",281.6548416
"12111",1974-11-27,140,"A",277.687872
"12112",1974-11-28,140,"A",277.687872
"12113",1974-11-29,139,"A",275.7043872
"12114",1974-11-30,137,"A",271.7374176
"12115",1974-12-01,135,"A",267.770448
"12116",1974-12-02,139,"A",275.7043872
"12117",1974-12-03,145,"A",287.605296
"12118",1974-12-04,405,"A",803.311344
"12119",1974-12-05,310,"A",614.880288
"12120",1974-12-06,226,"A",448.2675648
"12121",1974-12-07,196,"A",388.7630208
"12122",1974-12-08,182,"A",360.9942336
"12123",1974-12-09,172,"A",341.1593856
"12124",1974-12-10,164,"A",325.2915072
"12125",1974-12-11,162,"A",321.3245376
"12126",1974-12-12,188,"A",372.8951424
"12127",1974-12-13,225,"A",446.28408
"12128",1974-12-14,220,"A",436.366656
"12129",1974-12-15,237,"A",470.0858976
"12130",1974-12-16,236,"A",468.1024128
"12131",1974-12-17,219,"A",434.3831712
"12132",1974-12-18,203,"A",402.6474144
"12133",1974-12-19,192,"A",380.8290816
"12134",1974-12-20,183,"A",362.9777184
"12135",1974-12-21,189,"A",374.8786272
"12136",1974-12-22,194,"A",384.7960512
"12137",1974-12-23,184,"A",364.9612032
"12138",1974-12-24,170,"A",337.192416
"12139",1974-12-25,162,"A",321.3245376
"12140",1974-12-26,162,"A",321.3245376
"12141",1974-12-27,187,"A",370.9116576
"12142",1974-12-28,188,"A",372.8951424
"12143",1974-12-29,179,"A",355.0437792
"12144",1974-12-30,168,"A",333.2254464
"12145",1974-12-31,166,"A",329.2584768
"12146",1975-01-01,162,"A",321.3245376
"12147",1975-01-02,160,"A",317.357568
"12148",1975-01-03,156,"A",309.4236288
"12149",1975-01-04,175,"A",347.10984
"12150",1975-01-05,258,"A",511.7390784
"12151",1975-01-06,787,"A",1561.0025376
"12152",1975-01-07,639,"A",1267.4467872
"12153",1975-01-08,954,"A",1892.2444992
"12154",1975-01-09,722,"A",1432.0760256
"12155",1975-01-10,543,"A",1077.0322464
"12156",1975-01-11,481,"A",954.0561888
"12157",1975-01-12,444,"A",880.6672512
"12158",1975-01-13,416,"A",825.1296768
"12159",1975-01-14,393,"A",779.5095264
"12160",1975-01-15,367,"A",727.9389216
"12161",1975-01-16,351,"A",696.2031648
"12162",1975-01-17,333,"A",660.5004384
"12163",1975-01-18,324,"A",642.6490752
"12164",1975-01-19,323,"A",640.6655904
"12165",1975-01-20,323,"A",640.6655904
"12166",1975-01-21,323,"A",640.6655904
"12167",1975-01-22,319,"A",632.7316512
"12168",1975-01-23,318,"A",630.7481664
"12169",1975-01-24,335,"A",664.467408
"12170",1975-01-25,403,"A",799.3443744
"12171",1975-01-26,453,"A",898.5186144
"12172",1975-01-27,444,"A",880.6672512
"12173",1975-01-28,406,"A",805.2948288
"12174",1975-01-29,383,"A",759.6746784
"12175",1975-01-30,344,"A",682.3187712
"12176",1975-01-31,338,"A",670.4178624
"12177",1975-02-01,333,"A",660.5004384
"12178",1975-02-02,342,"A",678.3518016
"12179",1975-02-03,328,"A",650.5830144
"12180",1975-02-04,329,"A",652.5664992
"12181",1975-02-05,319,"A",632.7316512
"12182",1975-02-06,307,"A",608.9298336
"12183",1975-02-07,341,"A",676.3683168
"12184",1975-02-08,421,"A",835.0471008
"12185",1975-02-09,842,"A",1670.0942016
"12186",1975-02-10,1080,"A",2142.163584
"12187",1975-02-11,890,"A",1765.301472
"12188",1975-02-12,2170,"A",4304.162016
"12189",1975-02-13,3490,"A",6922.361952
"12190",1975-02-14,2010,"A",3986.804448
"12191",1975-02-15,1400,"A",2776.87872
"12192",1975-02-16,1110,"A",2201.668128
"12193",1975-02-17,929,"A",1842.6573792
"12194",1975-02-18,830,"A",1646.292384
"12195",1975-02-19,1040,"A",2062.824192
"12196",1975-02-20,1690,"A",3352.089312
"12197",1975-02-21,1160,"A",2300.842368
"12198",1975-02-22,971,"A",1925.9637408
"12199",1975-02-23,869,"A",1723.6482912
"12200",1975-02-24,813,"A",1612.5731424
"12201",1975-02-25,791,"A",1568.9364768
"12202",1975-02-26,774,"A",1535.2172352
"12203",1975-02-27,837,"A",1660.1767776
"12204",1975-02-28,1390,"A",2757.043872
"12205",1975-03-01,1670,"A",3312.419616
"12206",1975-03-02,1870,"A",3709.116576
"12207",1975-03-03,1660,"A",3292.584768
"12208",1975-03-04,1420,"A",2816.548416
"12209",1975-03-05,1260,"A",2499.190848
"12210",1975-03-06,1160,"A",2300.842368
"12211",1975-03-07,1280,"A",2538.860544
"12212",1975-03-08,2480,"A",4919.042304
"12213",1975-03-09,1870,"A",3709.116576
"12214",1975-03-10,1490,"A",2955.392352
"12215",1975-03-11,1390,"A",2757.043872
"12216",1975-03-12,1280,"A",2538.860544
"12217",1975-03-13,1160,"A",2300.842368
"12218",1975-03-14,1090,"A",2161.998432
"12219",1975-03-15,1010,"A",2003.319648
"12220",1975-03-16,974,"A",1931.9141952
"12221",1975-03-17,1040,"A",2062.824192
"12222",1975-03-18,4510,"A",8945.516448
"12223",1975-03-19,6370,"A",12634.798176
"12224",1975-03-20,3190,"A",6327.316512
"12225",1975-03-21,2450,"A",4859.53776
"12226",1975-03-22,2200,"A",4363.66656
"12227",1975-03-23,1990,"A",3947.134752
"12228",1975-03-24,2120,"A",4204.987776
"12229",1975-03-25,5430,"A",10770.322464
"12230",1975-03-26,4110,"A",8152.122528
"12231",1975-03-27,3030,"A",6009.958944
"12232",1975-03-28,2380,"A",4720.693824
"12233",1975-03-29,2130,"A",4224.822624
"12234",1975-03-30,2120,"A",4204.987776
"12235",1975-03-31,2110,"A",4185.152928
"12236",1975-04-01,1940,"A",3847.960512
"12237",1975-04-02,1770,"A",3510.768096
"12238",1975-04-03,1680,"A",3332.254464
"12239",1975-04-04,1540,"A",3054.566592
"12240",1975-04-05,1400,"A",2776.87872
"12241",1975-04-06,1300,"A",2578.53024
"12242",1975-04-07,1210,"A",2400.016608
"12243",1975-04-08,1240,"A",2459.521152
"12244",1975-04-09,1160,"A",2300.842368
"12245",1975-04-10,1110,"A",2201.668128
"12246",1975-04-11,1100,"A",2181.83328
"12247",1975-04-12,1110,"A",2201.668128
"12248",1975-04-13,1210,"A",2400.016608
"12249",1975-04-14,1330,"A",2638.034784
"12250",1975-04-15,1320,"A",2618.199936
"12251",1975-04-16,1210,"A",2400.016608
"12252",1975-04-17,1120,"A",2221.502976
"12253",1975-04-18,1050,"A",2082.65904
"12254",1975-04-19,1050,"A",2082.65904
"12255",1975-04-20,1100,"A",2181.83328
"12256",1975-04-21,1160,"A",2300.842368
"12257",1975-04-22,1220,"A",2419.851456
"12258",1975-04-23,1230,"A",2439.686304
"12259",1975-04-24,1370,"A",2717.374176
"12260",1975-04-25,1630,"A",3233.080224
"12261",1975-04-26,1410,"A",2796.713568
"12262",1975-04-27,1240,"A",2459.521152
"12263",1975-04-28,1160,"A",2300.842368
"12264",1975-04-29,1120,"A",2221.502976
"12265",1975-04-30,1170,"A",2320.677216
"12266",1975-05-01,1270,"A",2519.025696
"12267",1975-05-02,1430,"A",2836.383264
"12268",1975-05-03,1610,"A",3193.410528
"12269",1975-05-04,1650,"A",3272.74992
"12270",1975-05-05,1440,"A",2856.218112
"12271",1975-05-06,1270,"A",2519.025696
"12272",1975-05-07,1200,"A",2380.18176
"12273",1975-05-08,1290,"A",2558.695392
"12274",1975-05-09,1600,"A",3173.57568
"12275",1975-05-10,1950,"A",3867.79536
"12276",1975-05-11,2040,"A",4046.308992
"12277",1975-05-12,2000,"A",3966.9696
"12278",1975-05-13,2140,"A",4244.657472
"12279",1975-05-14,2900,"A",5752.10592
"12280",1975-05-15,3600,"A",7140.54528
"12281",1975-05-16,3000,"A",5950.4544
"12282",1975-05-17,2810,"A",5573.592288
"12283",1975-05-18,2790,"A",5533.922592
"12284",1975-05-19,2860,"A",5672.766528
"12285",1975-05-20,2410,"A",4780.198368
"12286",1975-05-21,1960,"A",3887.630208
"12287",1975-05-22,1750,"A",3471.0984
"12288",1975-05-23,1800,"A",3570.27264
"12289",1975-05-24,2090,"A",4145.483232
"12290",1975-05-25,2040,"A",4046.308992
"12291",1975-05-26,1910,"A",3788.455968
"12292",1975-05-27,2150,"A",4264.49232
"12293",1975-05-28,2320,"A",4601.684736
"12294",1975-05-29,2450,"A",4859.53776
"12295",1975-05-30,2900,"A",5752.10592
"12296",1975-05-31,3310,"A",6565.334688
"12297",1975-06-01,3530,"A",7001.701344
"12298",1975-06-02,3740,"A",7418.233152
"12299",1975-06-03,3240,"A",6426.490752
"12300",1975-06-04,2870,"A",5692.601376
"12301",1975-06-05,2890,"A",5732.271072
"12302",1975-06-06,2860,"A",5672.766528
"12303",1975-06-07,2650,"A",5256.23472
"12304",1975-06-08,2280,"A",4522.345344
"12305",1975-06-09,2070,"A",4105.813536
"12306",1975-06-10,2040,"A",4046.308992
"12307",1975-06-11,2040,"A",4046.308992
"12308",1975-06-12,2130,"A",4224.822624
"12309",1975-06-13,2180,"A",4323.996864
"12310",1975-06-14,2180,"A",4323.996864
"12311",1975-06-15,2140,"A",4244.657472
"12312",1975-06-16,2000,"A",3966.9696
"12313",1975-06-17,1640,"A",3252.915072
"12314",1975-06-18,1370,"A",2717.374176
"12315",1975-06-19,1200,"A",2380.18176
"12316",1975-06-20,1100,"A",2181.83328
"12317",1975-06-21,1060,"A",2102.493888
"12318",1975-06-22,997,"A",1977.5343456
"12319",1975-06-23,973,"A",1929.9307104
"12320",1975-06-24,875,"A",1735.5492
"12321",1975-06-25,804,"A",1594.7217792
"12322",1975-06-26,724,"A",1436.0429952
"12323",1975-06-27,659,"A",1307.1164832
"12324",1975-06-28,619,"A",1227.7770912
"12325",1975-06-29,593,"A",1176.2064864
"12326",1975-06-30,579,"A",1148.4376992
"12327",1975-07-01,554,"A",1098.8505792
"12328",1975-07-02,548,"A",1086.9496704
"12329",1975-07-03,540,"A",1071.081792
"12330",1975-07-04,542,"A",1075.0487616
"12331",1975-07-05,539,"A",1069.0983072
"12332",1975-07-06,526,"A",1043.3130048
"12333",1975-07-07,494,"A",979.8414912
"12334",1975-07-08,468,"A",928.2708864
"12335",1975-07-09,438,"A",868.7663424
"12336",1975-07-10,434,"A",860.8324032
"12337",1975-07-11,431,"A",854.8819488
"12338",1975-07-12,424,"A",840.9975552
"12339",1975-07-13,461,"A",914.3864928
"12340",1975-07-14,438,"A",868.7663424
"12341",1975-07-15,423,"A",839.0140704
"12342",1975-07-16,435,"A",862.815888
"12343",1975-07-17,420,"A",833.063616
"12344",1975-07-18,398,"A",789.4269504
"12345",1975-07-19,360,"A",714.054528
"12346",1975-07-20,333,"A",660.5004384
"12347",1975-07-21,310,"A",614.880288
"12348",1975-07-22,271,"A",537.5243808
"12349",1975-07-23,238,"A",472.0693824
"12350",1975-07-24,227,"A",450.2510496
"12351",1975-07-25,215,"A",426.449232
"12352",1975-07-26,201,"A",398.6804448
"12353",1975-07-27,191,"A",378.8455968
"12354",1975-07-28,182,"A",360.9942336
"12355",1975-07-29,158,"A",313.3905984
"12356",1975-07-30,136,"A",269.7539328
"12357",1975-07-31,128,"A",253.8860544
"12358",1975-08-01,125,"A",247.9356
"12359",1975-08-02,128,"A",253.8860544
"12360",1975-08-03,135,"A",267.770448
"12361",1975-08-04,125,"A",247.9356
"12362",1975-08-05,114,"A",226.1172672
"12363",1975-08-06,107,"A",212.2328736
"12364",1975-08-07,109,"A",216.1998432
"12365",1975-08-08,107,"A",212.2328736
"12366",1975-08-09,102,"A",202.3154496
"12367",1975-08-10,100,"A",198.34848
"12368",1975-08-11,104,"A",206.2824192
"12369",1975-08-12,100,"A",198.34848
"12370",1975-08-13,95,"A",188.431056
"12371",1975-08-14,94,"A",186.4475712
"12372",1975-08-15,90,"A",178.513632
"12373",1975-08-16,93,"A",184.4640864
"12374",1975-08-17,97,"A",192.3980256
"12375",1975-08-18,101,"A",200.3319648
"12376",1975-08-19,99,"A",196.3649952
"12377",1975-08-20,97,"A",192.3980256
"12378",1975-08-21,94,"A",186.4475712
"12379",1975-08-22,93,"A",184.4640864
"12380",1975-08-23,94,"A",186.4475712
"12381",1975-08-24,93,"A",184.4640864
"12382",1975-08-25,94,"A",186.4475712
"12383",1975-08-26,91,"A",180.4971168
"12384",1975-08-27,87,"A",172.5631776
"12385",1975-08-28,86,"A",170.5796928
"12386",1975-08-29,86,"A",170.5796928
"12387",1975-08-30,85,"A",168.596208
"12388",1975-08-31,83,"A",164.6292384
"12389",1975-09-01,81,"A",160.6622688
"12390",1975-09-02,80,"A",158.678784
"12391",1975-09-03,76,"A",150.7448448
"12392",1975-09-04,76,"A",150.7448448
"12393",1975-09-05,76,"A",150.7448448
"12394",1975-09-06,76,"A",150.7448448
"12395",1975-09-07,74,"A",146.7778752
"12396",1975-09-08,74,"A",146.7778752
"12397",1975-09-09,72,"A",142.8109056
"12398",1975-09-10,70,"A",138.843936
"12399",1975-09-11,69,"A",136.8604512
"12400",1975-09-12,73,"A",144.7943904
"12401",1975-09-13,78,"A",154.7118144
"12402",1975-09-14,81,"A",160.6622688
"12403",1975-09-15,82,"A",162.6457536
"12404",1975-09-16,83,"A",164.6292384
"12405",1975-09-17,88,"A",174.5466624
"12406",1975-09-18,90,"A",178.513632
"12407",1975-09-19,90,"A",178.513632
"12408",1975-09-20,86,"A",170.5796928
"12409",1975-09-21,85,"A",168.596208
"12410",1975-09-22,84,"A",166.6127232
"12411",1975-09-23,83,"A",164.6292384
"12412",1975-09-24,84,"A",166.6127232
"12413",1975-09-25,81,"A",160.6622688
